"","VP","SessionDuration","Count.TasksPerSession","Count.InteractionsPerSession","Count.TouchesPerSession","Count.ButtonTouchedPerSession","Count.CorrectButtonTouchedPerSession","Count.MissedButtonPerSession","MeanPerSession.Count.TouchesPerInteraction","MeanPerSession.Count.TouchesPerTask","MeanPerSession.Count.ButtonTouchedPerInteraction","MeanPerSession.Count.ButtonTouchedPerTask","MeanPerSession.Count.CorrectButtonTouchedPerInteraction","MeanPerSession.Count.CorrectButtonTouchedPerTask","MeanPerSession.Count.MissedButtonPerInteraction","MeanPerSession.Count.MissedButtonPerTask","MeanPerSession.touch.duration","touch.duration.mean","swipe_length.mean","swipe_speed.mean","time_between_touches.mean","difference.touch_buttonCenter_x.mean","difference.touch_buttonCenter_y.mean","touchAccuracy.mean","touchAccuracy_x.mean","touchAccuracy_y.mean","touch.duration.sd","swipe_length.sd","swipe_speed.sd","time_between_touches.sd","difference.touch_buttonCenter_x.sd","difference.touch_buttonCenter_y.sd","touchAccuracy.sd","touchAccuracy_x.sd","touchAccuracy_y.sd","touch.duration.median","swipe_length.median","swipe_speed.median","time_between_touches.median","difference.touch_buttonCenter_x.median","difference.touch_buttonCenter_y.median","touchAccuracy.median","touchAccuracy_x.median","touchAccuracy_y.median","touch.duration.mad","swipe_length.mad","swipe_speed.mad","time_between_touches.mad","difference.touch_buttonCenter_x.mad","difference.touch_buttonCenter_y.mad","touchAccuracy.mad","touchAccuracy_x.mad","touchAccuracy_y.mad","touch.duration.min","swipe_length.min","swipe_speed.min","time_between_touches.min","difference.touch_buttonCenter_x.min","difference.touch_buttonCenter_y.min","touchAccuracy.min","touchAccuracy_x.min","touchAccuracy_y.min","touch.duration.max","swipe_length.max","swipe_speed.max","time_between_touches.max","difference.touch_buttonCenter_x.max","difference.touch_buttonCenter_y.max","touchAccuracy.max","touchAccuracy_x.max","touchAccuracy_y.max","touch.duration.range","swipe_length.range","swipe_speed.range","time_between_touches.range","difference.touch_buttonCenter_x.range","difference.touch_buttonCenter_y.range","touchAccuracy.range","touchAccuracy_x.range","touchAccuracy_y.range","touch.duration.skew","swipe_length.skew","swipe_speed.skew","time_between_touches.skew","difference.touch_buttonCenter_x.skew","difference.touch_buttonCenter_y.skew","touchAccuracy.skew","touchAccuracy_x.skew","touchAccuracy_y.skew","touch.duration.kurtosis","swipe_length.kurtosis","swipe_speed.kurtosis","time_between_touches.kurtosis","difference.touch_buttonCenter_x.kurtosis","difference.touch_buttonCenter_y.kurtosis","touchAccuracy.kurtosis","touchAccuracy_x.kurtosis","touchAccuracy_y.kurtosis","touch.duration.se","swipe_length.se","swipe_speed.se","time_between_touches.se","difference.touch_buttonCenter_x.se","difference.touch_buttonCenter_y.se","touchAccuracy.se","touchAccuracy_x.se","touchAccuracy_y.se","Age","neuro","extra","open","agree","con","source","Gender","Handedness","Condition"
"281",624,55.7139999866486,0.448720249954968,0.466669059953166,0.484617869951365,0.466669059953166,0.448720249954968,0.0179488099981987,1.07407407407407,1.14814814814815,1,1.07407407407407,0.962962962962963,1,0.0740740740740741,0.0740740740740741,0.540807687319242,0.540807687319242,442.766092167044,823.642983284361,1.46569230923286,1.96153846153846,-3.59615384615385,-0.00902668759811617,0.056043956043956,-0.102747252747253,0.124438266709815,119.257432188563,160.815383422312,1.66598083541989,15.7028169937264,11.4603832665136,0.156415909949315,0.448651914106468,0.327439521900388,0.519000053405762,445.542258750014,813.307196950532,0.811499953269958,4.25,-4,-0.00244897959183673,0.121428571428571,-0.114285714285714,0.0993342466592789,113.902388830908,147.358166944404,0.178653430080414,11.49015,10.74885,0.0770044285714286,0.32829,0.30711,0.323999881744385,226.058620715955,532.291867896652,0.444999933242798,-35,-18,-0.496326530612245,-1,-0.514285714285714,0.828999996185303,637.830894516721,1138.70268092898,6.52600002288818,38,28.5,0.285714285714286,1.08571428571429,0.814285714285714,0.505000114440918,411.772273800766,606.410813032326,6.08100008964539,73,46.5,0.782040816326531,2.08571428571429,1.32857142857143,0.465397223939819,-0.093922130915972,0.00913690866962073,1.91510460586688,-0.271089582425748,0.965455256711198,-0.965005008505391,-0.271089582425749,0.965455256711198,-0.347562383768329,-1.10929477830827,-0.790413519369443,2.12052803836838,0.333779113818867,0.654197871592283,2.21636145334839,0.333779113818868,0.654197871592284,0.0244043519304235,23.388306687325,31.538491467549,0.326725722656832,3.07957577959181,2.24756607343096,0.0306756837333819,0.0879878794169089,0.0642161735265989,31,14,30,40,25,35,2,2,2,"7"
"282",624,58.6999998092651,0.596252131409303,0.596252131409303,0.596252131409303,0.596252131409303,0.596252131409303,0,1,1,1,1,1,1,0,0,0.394617655697991,0.394617655697991,374.821661758199,915.581437413629,1.24811763623182,0.764705882352941,-6.61764705882353,-0.0264645858343337,0.0218487394957983,-0.189075630252101,0.113422019757121,153.971666402971,214.271877448866,1.55561830217206,12.1812295332276,10.4996816860332,0.111647397390657,0.348035129520789,0.299990905315235,0.396999955177307,421.556275740153,940.610397677895,0.680499911308289,2,-7.5,-0.0244897959183673,0.0571428571428571,-0.214285714285714,0.0948862388134003,194.223998842175,201.126915637731,0.174205422234535,13.3434,8.1543,0.0745838571428571,0.38124,0.23298,0.181999921798706,96.2561686334959,470.59712987314,0.367000102996826,-26,-31,-0.260408163265306,-0.742857142857143,-0.885714285714286,0.657999992370605,620.249143489937,1332.41092414793,5.89499998092651,25,19.5,0.328979591836735,0.714285714285714,0.557142857142857,0.476000070571899,523.992974856441,861.813794274794,5.52799987792969,51,50.5,0.589387755102041,1.45714285714286,1.44285714285714,0.191971561583528,-0.276694162123877,-0.352900018233741,2.22768065268479,-0.0917205278158118,0.239293744006675,0.492754326003621,-0.0917205278158117,0.239293744006676,-0.435127184578553,-1.2326461685374,-0.589565596860393,3.25353461545381,-0.705871345972026,0.412850114645686,1.56875872138327,-0.705871345972026,0.412850114645688,0.0194517159123519,26.4059229401439,36.7473238183095,0.2667863378443,2.08906363024468,1.80068055360141,0.0191473706873411,0.0596875322927051,0.0514480158171831,31,14,30,40,25,35,2,2,2,"1"
"283",624,57.5709998607635,0.555835404585513,0.590575117372107,0.590575117372107,0.590575117372107,0.555835404585513,0,1,1.17647058823529,1,1.17647058823529,0.941176470588235,1,0,0,0.453666665337302,0.453666665337302,449.535488578239,988.225140379914,1.13333333622326,-0.712121212121212,-10.5151515151515,0.0114162028447743,-0.0203463203463203,-0.3004329004329,0.148089185494142,173.953780570074,240.184852610289,1.16937572477231,13.6839494841529,11.551842959354,0.186886243422337,0.390969985261511,0.330052655981542,0.43500018119812,470.783655196312,1010.14104660778,0.715999841690063,1,-8.5,0,0.0285714285714286,-0.242857142857143,0.142329888439178,198.790940368338,310.374592740809,0.207563802051544,14.826,14.826,0.130710857142857,0.4236,0.4236,0.241000175476074,150.337121164402,499.507613909171,0.39300012588501,-30,-28,-0.39265306122449,-0.857142857142857,-0.8,0.872999906539917,804.10089541052,1353.75633625067,4.9760000705719,26,10,0.587755102040816,0.742857142857143,0.285714285714286,0.631999731063843,653.763774246118,854.2487223415,4.58299994468689,56,38,0.980408163265306,1.6,1.08571428571429,0.749513793246422,0.0998369648526626,-0.242326788298603,2.51574094303487,0.0660907017638361,-0.0495574591579929,0.657861835992446,0.0660907017638362,-0.0495574591579931,0.193952828016885,-0.916954074741779,-1.14244165986257,4.92776533624904,-0.762919150307298,-1.40862803432926,1.33251639551965,-0.762919150307298,-1.40862803432926,0.0257790182832088,30.2814663662704,41.810816138464,0.203562185099859,2.38206985041752,2.01091774433267,0.0325327191853265,0.0680591385833577,0.0574547926952191,31,14,30,40,25,35,2,2,2,"3"
"284",624,59.9880001544952,0.216710008110278,0.216710008110278,0.46676001746829,0.20004000748641,0.20004000748641,0.26672000998188,3.71428571428571,3.71428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,3,3,0.911296288172404,0.911296288172404,385.723636037412,429.596060992088,1.15496297235842,70.2037037037037,-12.7407407407407,-35.8212345679012,9.36049382716049,-1.69876543209877,0.302104753704211,173.052595190474,148.157393985496,1.39729253594901,104.742106298799,11.8989094283487,55.5397087461755,13.9656141731732,1.58652125711316,0.842999935150146,369.849969582262,438.028523976997,0.671999931335449,6,-7.5,-0.746666666666667,0.8,-1,0.397336986637115,200.865914208152,129.763618001386,0.300967548322678,13.3434,10.3782,1.344224,1.77912,1.38376,0.479000091552734,87.0761161283621,103.293146888384,0.365000009536743,-10.5,-32.5,-129.711111111111,-1.4,-4.33333333333333,1.42199993133545,700.487865705038,763.011952891515,6.17799997329712,238.5,3.5,1.21333333333333,31.8,0.466666666666667,0.942999839782715,613.411749576676,659.718806003132,5.81299996376038,249,36,130.924444444444,33.2,4.8,0.222933834847816,0.111295161189912,-0.320074692925732,2.74069428386186,0.835824494967104,-0.509320775709575,-0.85809138134067,0.835824494967104,-0.509320775709575,-1.29637678144564,-1.24075456228971,-0.231757303426678,6.48915826396797,-1.32784171022014,-1.34299246462796,-1.283876888642,-1.32784171022014,-1.34299246462796,0.0581400869581973,33.3039874723945,28.5129037666532,0.268909073922272,20.1576277556999,2.28994618717337,10.6886219317726,2.68768370075999,0.305326158289782,31,14,30,40,25,35,2,2,2,"2"
"285",624,58.2009999752045,0.206182024451683,0.257727530564604,0.498273225758234,0.257727530564604,0.257727530564604,0.24054569519363,2.72413793103448,3.48275862068966,1,1.51724137931034,1,1.51724137931034,1.72413793103448,1.96551724137931,0.893250005585807,0.893250005585807,312.764333793613,336.175308282571,1.08207142353058,-0.196428571428571,-2.28571428571429,0.966190476190476,-0.0261904761904762,-0.304761904761905,0.412851320758863,178.292072296893,136.661735881714,1.37491842633689,8.32592925045594,9.52426586208303,4.18339283622552,1.11012390006079,1.2699021149444,0.794999957084656,306.424125559897,356.37597780582,0.730000019073486,-0.5,-3,0.115555555555556,-0.0666666666666667,-0.4,0.293554732131958,178.346793807012,128.880350499583,0.234992034959793,7.78365,7.04235,0.431601333333333,1.03782,0.93898,0.0319998264312744,0,0,0.0370001792907715,-12.5,-10.5,-0.711111111111111,-1.66666666666667,-1.4,1.84000015258789,631.320045618702,589.308564411747,6.52900004386902,31.5,39.5,22.12,4.2,5.26666666666667,1.80800032615662,631.320045618702,589.308564411747,6.49199986457825,44,50,22.8311111111111,5.86666666666667,6.66666666666667,0.174700303193699,0.158335654734223,-0.366019693048754,3.05479560249079,1.73960865448664,2.93822851015754,4.60421458973162,1.73960865448664,2.93822851015754,-0.108384673831174,-0.999313568818413,-0.285862908940742,8.3637908927182,4.97189580417352,10.3898319593068,20.353826999905,4.97189580417352,10.3898319593068,0.0780215659408935,33.6940345737091,25.8266404915292,0.25983515922055,1.57345273073035,1.79991706368099,0.790586934367278,0.209793697430713,0.239988941824132,31,14,30,40,25,35,2,2,2,"10"
"286",624,57.8799998760223,0.2418797517275,0.259156876850893,0.466482378331607,0.259156876850893,0.259156876850893,0.207325501480714,2.33333333333333,2.55555555555556,1,1.14814814814815,1,1.14814814814815,1.33333333333333,1.40740740740741,0.965153868381794,0.965153868381794,368.934363369393,369.844828683902,1.08338458721454,-1.36538461538462,-4.51923076923077,0.495213675213675,-0.182051282051282,-0.602564102564103,0.430178801024283,222.515242053729,122.659091493035,1.21506196259876,7.81864143225368,6.13266788474766,1.4839419897893,1.04248552430049,0.817689051299688,0.791999936103821,304.520150043051,394.329906072141,0.682500004768372,0.25,-5,0.12,0.0333333333333333,-0.666666666666667,0.387699724674225,204.418624142849,137.36435821215,0.349152444219589,7.04235,5.1891,0.527146666666667,0.93898,0.69188,0.483999967575073,80.9830229122129,115.032703623619,0.395999908447266,-17.5,-17,-2.26666666666667,-2.33333333333333,-2.26666666666667,2.04100012779236,820.284401899731,592.263110142955,6.63100004196167,15,6.5,4.97777777777778,2,0.866666666666667,1.55700016021729,739.301378987519,477.230406519336,6.2350001335144,32.5,23.5,7.24444444444444,4.33333333333333,3.13333333333333,0.710223447607684,0.583707243880873,-0.253398628635208,3.62103636696899,-0.153888615291918,-0.0628882629816502,1.47711994971451,-0.153888615291919,-0.0628882629816503,-0.613995603620273,-1.03733023918611,-0.81804189326891,13.7491227002572,-0.17885658600161,-0.76102738351741,2.25572527339697,-0.178856586001611,-0.761027383517411,0.0843650038752603,43.6388292809149,24.0554269631748,0.238293256058285,1.53336173972487,1.20271512364277,0.291024967806744,0.204448231963316,0.160362016485703,31,14,30,40,25,35,2,2,2,"12"
"287",624,59.1489999294281,0.236690392343128,0.236690392343128,0.456474328090319,0.21978393574719,0.21978393574719,0.236690392343128,2.85185185185185,2.85185185185185,0.962962962962963,0.962962962962963,0.962962962962963,0.962962962962963,1.88888888888889,1.88888888888889,0.971192323244535,0.971192323244535,436.389817018582,455.245540325203,1.13011537148402,-9.53846153846154,-13.0769230769231,33.7025641025641,-1.27179487179487,-1.74358974358974,0.431446064097172,209.269096396454,143.690299136575,1.06883665997945,37.8832213722442,49.7253843238425,171.117393168021,5.0510961829659,6.63005124317901,0.874500036239624,441.061884320331,467.590101375671,0.827999949455261,-2.75,-5.25,0.186666666666667,-0.366666666666667,-0.7,0.400301971721649,244.315447491281,122.776873197688,0.31801780321598,6.6717,5.55975,0.64246,0.88956,0.7413,0.427999973297119,69.8569967862919,111.59265954384,0.357000112533569,-192.5,-255,-1.99111111111111,-25.6666666666667,-34,2.15000009536743,843.179992646884,747.548157753768,5.73099994659424,14,10.5,872.666666666667,1.86666666666667,1.4,1.72200012207031,773.322995860592,635.955498209928,5.37399983406067,206.5,265.5,874.657777777778,27.5333333333333,35.4,0.852846600876614,0.223632829940516,-0.16215438390369,3.13103684111364,-4.30868261328431,-4.41271158512048,4.52561766354209,-4.30868261328431,-4.41271158512048,0.0291383448870297,-1.05802420514441,-0.294734155915195,10.4211296826451,17.9364768897896,18.5547221269638,19.2254939565021,17.9364768897896,18.5547221269638,0.0846135346113187,41.0410463891326,28.1799861235147,0.209616114849175,7.42951096210879,9.75195019185284,33.5588818030334,0.990601461614505,1.30026002558038,31,14,30,40,25,35,2,2,2,"8"
"288",624,57.989000082016,0.189691148052946,0.189691148052946,0.569073444158838,0.189691148052946,0.189691148052946,0.379382296105892,4.15151515151515,4.15151515151515,1,1,1,1,3.15151515151515,3.15151515151515,0.842774206592191,0.842774206592191,266.18265829376,316.408247671958,0.903258054487167,32.9032258064516,-14.7741935483871,-34.2417204301075,4.38709677419355,-1.96989247311828,0.387826893650234,159.469988308531,114.679708842457,1.03445041948766,124.812554079764,61.9904345725582,192.165442166462,16.6416738773018,8.2653912763411,0.728999853134155,220.405308466017,280.610517955612,0.628000020980835,5.5,-5,-0.244444444444444,0.733333333333333,-0.666666666666667,0.257972436761856,79.7075067536355,88.4211366250857,0.262420267868042,11.8608,11.1195,1.93067466666667,1.58144,1.4826,0.0870001316070557,15.7003184681076,149.430701164886,0.358000040054321,-321,-193,-530,-42.8,-25.7333333333333,1.83899998664856,818.08618127921,605.918870634024,5.66699981689453,227,81.5,220,30.2666666666667,10.8666666666667,1.7519998550415,802.385862811102,456.488169469138,5.30899977684021,548,274.5,750,73.0666666666667,36.6,0.703566928309235,1.51047286115127,0.762597911788355,3.40750283668739,-0.56857276981989,-1.87892436452405,-1.61083175319566,-0.56857276981989,-1.87892436452405,-0.125665211408931,2.60121244914022,-0.309033835630587,12.048686895651,1.25295347454416,3.10221816731129,1.64031953583595,1.25295347454417,3.10221816731129,0.0696557663681562,28.64165541436,20.5970837429921,0.185792780023805,22.4169964722292,11.1338107241754,34.5139322794162,2.98893286296389,1.48450809655671,31,14,30,40,25,35,2,2,2,"4"
"289",624,59.2890000343323,0.573462193329483,0.590328728427409,0.624061798623261,0.590328728427409,0.573462193329483,0.033733070195852,1.10810810810811,1.16216216216216,1,1.05405405405405,0.972972972972973,1,0.108108108108108,0.108108108108108,0.427416655752394,0.427416655752394,402.011752825044,936.657553052556,1.13838889863756,1.79166666666667,-7.94444444444444,-0.0122675736961451,0.0511904761904762,-0.226984126984127,0.129341044926332,170.771908969602,302.083997879719,1.47286928055872,12.6481929821728,14.7555208930555,0.173517138190602,0.361376942347795,0.421586311230157,0.4410001039505,424.025052423776,980.392841949932,0.564500093460083,2.75,-8,0.00142857142857143,0.0785714285714286,-0.228571428571429,0.110454001164436,136.748364934148,271.49273392269,0.178653253340721,12.97275,15.5673,0.0851738571428571,0.37065,0.44478,0.217999935150146,6.02079728939615,13.2035071353598,0.275000095367432,-31,-43.5,-0.57265306122449,-0.885714285714286,-1.24285714285714,0.904000043869019,754.925989749989,1471.06055393382,5.15900015830994,30.5,22.5,0.491632653061225,0.871428571428571,0.642857142857143,0.686000108718872,748.905192460593,1457.85704679846,4.8840000629425,61.5,66,1.06428571428571,1.75714285714286,1.88571428571429,1.11319063936083,-0.113017390574581,-0.662543884859307,1.98317312633307,-0.308647374722855,-0.157980618719123,-0.228525855896183,-0.308647374722855,-0.157980618719123,2.9502750014922,-0.26703192543083,0.6885045660559,2.14119106106872,-0.092295331933729,-0.391580391764736,2.58929684774909,-0.0922953319337285,-0.391580391764736,0.0215568408210554,28.4619848282671,50.3473329799532,0.245478213426453,2.10803216369547,2.45925348217591,0.028919523031767,0.0602294903912991,0.0702643852050261,31,14,30,40,25,35,2,2,2,"5"
"290",624,58.7189998626709,0.596059198587447,0.596059198587447,0.630119724221015,0.596059198587447,0.596059198587447,0.0340605256335684,1.10810810810811,1.10810810810811,1,1,1,1,0.108108108108108,0.108108108108108,0.42369442515903,0.42369442515903,387.252508147682,899.238695235976,1.14541668362088,7.05555555555556,-5.25,0.03890589569161,0.201587301587302,-0.15,0.102974021890387,136.884003823869,222.307379708418,1.30489972378785,14.9736806133666,15.7028204927832,0.290205049974305,0.427819446096189,0.448652014079519,0.436500072479248,387.981832769686,889.313806636035,0.72950005531311,6,-4,0.00275510204081633,0.171428571428571,-0.114285714285714,0.0911796539783478,140.72244716943,223.440214142665,0.22683797249794,11.8608,15.5673,0.0785172857142857,0.33888,0.44478,0.216999769210815,90.5124300855965,341.556204735565,0.269000053405762,-33,-39,-0.366122448979592,-0.942857142857143,-1.11428571428571,0.631999969482422,617.448378409078,1314.07743347205,5.12199997901917,50.5,37,1.52530612244898,1.44285714285714,1.05714285714286,0.415000200271606,526.935948323482,972.521228736481,4.8529999256134,83.5,76,1.89142857142857,2.38571428571429,2.17142857142857,-0.048491561340897,-0.359905376171983,-0.173447604570425,2.26096970836831,0.176618153873766,0.20808157552981,3.62971058794601,0.176618153873767,0.208081575529809,-0.599671585849646,-0.763829751312029,-0.39572195864958,3.49093972836842,1.25799890158016,0.0342337327899842,16.383380612781,1.25799890158017,0.0342337327899829,0.0171623369817311,22.8140006373116,37.051229951403,0.217483287297975,2.4956134355611,2.6171367487972,0.0483675083290509,0.0713032410160315,0.0747753356799199,31,14,30,40,25,35,2,2,2,"9"
"291",624,53.5450000762939,0.560276402227179,0.560276402227179,0.578952282301418,0.560276402227179,0.560276402227179,0.0186758800742393,1.06451612903226,1.06451612903226,1,1,1,1,0.0645161290322581,0.0645161290322581,0.478699994087219,0.478699994087219,486.061123160778,1017.24581765197,1.2218666712443,4.26666666666667,-9.96666666666667,-0.0359183673469388,0.121904761904762,-0.284761904761905,0.131436420654155,142.301348110815,216.372531467473,1.438169453863,13.8157414800538,10.1852947863603,0.242887738390565,0.394735470858679,0.291008422467436,0.464499950408936,494.148059427283,1012.90119086943,0.70199990272522,4.25,-10.5,-0.000918367346938775,0.121428571428571,-0.3,0.0956276618242264,137.67697134703,235.777947561958,0.249818020820618,14.826,8.1543,0.119364428571429,0.4236,0.23298,0.174000024795532,84.7496312676344,487.06677695721,0.382999897003174,-19,-37.5,-1.14795918367347,-0.542857142857143,-1.07142857142857,0.796000003814697,737.741485887841,1411.70763968564,4.87100005149841,37.5,12.5,0.260204081632653,1.07142857142857,0.357142857142857,0.621999979019165,652.991854620207,924.640862728427,4.48800015449524,56.5,50,1.40816326530612,1.61428571428571,1.42857142857143,0.304079262243736,-0.629908103322134,-0.167971819776307,2.00794654126121,0.371505426071636,-0.127452926571019,-3.0837564334034,0.371505426071635,-0.127452926571019,0.206623226363975,0.251807548868564,-0.37342358530433,2.19344494259469,-0.644844018459751,0.469850938498193,11.8530709027293,-0.644844018459751,0.469850938498195,0.0239968974900062,25.9805527745628,39.5040387697439,0.262572617131884,2.52239775242842,1.85957190310976,0.0443450310859753,0.0720685072122405,0.053130625803136,31,14,30,40,25,35,2,2,2,"11"
"292",624,55.885999917984,0.178935690775428,0.196829259852971,0.554700641403828,0.196829259852971,0.178935690775428,0.357871381550857,5.96774193548387,7.70967741935484,1,1.38709677419355,0.709677419354839,1,4.96774193548387,6.32258064516129,0.801137899530345,0.801137899530345,323.287943162904,392.075444588407,0.997551753603179,-12.8103448275862,-0.603448275862069,155.101149425287,-1.70804597701149,-0.0804597701149426,0.298917679113138,246.451478009035,267.123215467578,0.752085353909919,164.966415077276,79.7139281733599,207.218819410012,21.9955220103035,10.628523756448,0.809999942779541,200.848201386022,312.417337823429,0.828999996185303,1,-3,0.373333333333333,0.133333333333333,-0.4,0.21201163315773,102.810006194056,170.792425645385,0.361754337787628,20.0151,27.4281,6.09513333333333,2.66868,3.65708,0.0469999313354492,0,0,0.445000171661377,-287.5,-312,-3.73777777777778,-38.3333333333333,-41.6,1.45900011062622,922.601891391948,1221.81903946864,4.08399987220764,344,143,874.524444444444,45.8666666666667,19.0666666666667,1.41200017929077,922.601891391948,1221.81903946864,3.63899970054626,631.5,455,878.262222222222,84.2,60.6666666666667,-0.00127504798480906,1.05827181801907,1.1746326616379,2.90399656219294,-0.217050737004525,-1.63729020184036,1.62764759655473,-0.217050737004525,-1.63729020184036,0.337282684752268,-0.0107547602024871,1.18644253929641,8.34646035160814,-0.557058862676111,5.71529792454112,2.96556736025707,-0.557058862676111,5.71529792454113,0.0555076195100137,45.7648905531221,49.6035358311934,0.13965874413231,30.6334942356308,14.8025048495733,38.4795687469917,4.0844658980841,1.97366731327644,31,14,30,40,25,35,2,2,2,"6"
"293",625,60.2379999160767,0.564427770632635,0.564427770632635,0.581028587415948,0.547826953849322,0.547826953849322,0.0332016335666256,1.05714285714286,1.05714285714286,0.971428571428571,0.971428571428571,0.971428571428571,0.971428571428571,0.0857142857142857,0.0857142857142857,0.331176456283121,0.331176456283121,417.934413582432,1206.15620671252,1.36200001660515,7.35294117647059,-14.2058823529412,-1.19394357743097,0.210084033613445,-0.405882352941176,0.124677878141136,190.076566078252,333.214947372457,1.72122563360022,75.9413179959772,25.2007448323845,7.51156920851799,2.16975194274221,0.72002128092527,0.342499971389771,440.36517688168,1239.4681384352,0.549000024795532,-6.5,-16.25,0.045,-0.185714285714286,-0.464285714285714,0.146777189326286,248.961330789337,266.931431617379,0.219424802827835,19.2738,16.67925,0.173978571428571,0.55068,0.47655,0.0709998607635498,0,0,0.292999982833862,-39,-125,-43.6734693877551,-1.11428571428571,-3.57142857142857,0.592000007629395,733.588781266453,1777.45683723377,6.42400002479553,428,20,1.25755102040816,12.2285714285714,0.571428571428571,0.521000146865845,733.588781266453,1777.45683723377,6.13100004196167,467,145,44.9310204081633,13.3428571428571,4.14285714285714,-0.0460017280060951,-0.351267907022485,-1.23548905419827,1.87441218373391,4.97373245366537,-2.26832748483226,-5.31373205702721,4.97373245366537,-2.26832748483226,-0.657228775018178,-1.01905361187207,3.02361881243418,2.13669499442539,24.6986108340141,8.38065256541865,27.0838969230289,24.6986108340141,8.38065256541865,0.0213820796997749,32.5978621511669,57.1458920227119,0.295187760873456,13.0238285901674,4.32189208329133,1.28822349146087,0.372109388290498,0.123482630951181,24,23,27,26,37,19,2,2,2,"9"
"294",625,56.0839998722076,0.338777548735703,0.338777548735703,0.552742316358253,0.338777548735703,0.338777548735703,0.213964767622549,2.29032258064516,2.29032258064516,1,1,1,1,1.29032258064516,1.29032258064516,0.917733319600423,0.917733319600423,373.331548528772,380.752701721533,0.863066673278809,1.15,-6.43333333333333,-0.132,0.153333333333333,-0.857777777777778,0.376668943489503,231.262978848702,136.999972532124,1.18223841974582,6.00165207140558,7.5174891870997,1.37149334264934,0.800220276187411,1.00233189161329,0.965500116348267,329.8278748283,369.102550399899,0.507999897003174,2,-4.5,-0.124444444444444,0.266666666666667,-0.6,0.495929456806183,268.077605922161,134.448635094921,0.360271668505669,5.1891,3.7065,0.474432,0.69188,0.4942,0.41700005531311,67.8969807870718,119.536971723523,0.17300009727478,-14.5,-35,-3.84,-1.93333333333333,-4.66666666666667,1.77099990844727,839.172211170032,655.343727339658,5.47699999809265,12,2.5,4.97777777777778,1.6,0.333333333333333,1.35399985313416,771.27523038296,535.806755616135,5.30399990081787,26.5,37.5,8.81777777777778,3.53333333333333,5,0.252318102683897,0.298307038768806,0.127539695673454,2.86174873932263,-0.459733565013759,-1.93866541289198,0.887962414658105,-0.459733565013759,-1.93866541289198,-1.1304457002403,-1.44833488288984,-0.756064767606333,7.6100016041641,-0.18019799081446,4.60579930336275,5.75782734260652,-0.180197990814461,4.60579930336275,0.0687700256869465,42.2226500770914,25.0126584444775,0.215846216948015,1.09574674060215,1.37249946785856,0.250399280412402,0.14609956541362,0.182999929047808,24,23,27,26,37,19,2,2,2,"4"
"295",625,56.2929999828339,0.550690139261599,0.550690139261599,0.65727532750578,0.532925941220903,0.532925941220903,0.124349386284877,1.32432432432432,1.32432432432432,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.351351351351351,0.351351351351351,0.504444440205892,0.504444440205892,431.357042681526,905.446235262056,0.977194454934862,-0.805555555555556,-3.48611111111111,2.23069727891156,-0.023015873015873,-0.0996031746031746,0.340262380067445,198.412586888011,334.912593849987,0.948058871286723,35.1958353416541,100.1156820962,10.3701220809248,1.00559529547583,2.86044805989142,0.428500056266785,397.135027039569,939.739220118312,0.631999969482422,0,-3,0.0251020408163265,0,-0.0857142857142857,0.142329534959793,184.911788418921,282.545524879757,0.322465634322166,12.6021,10.00755,0.0556731428571428,0.36006,0.28593,0.101000070571899,0,0,0.233000040054321,-61,-388,-0.301224489795918,-1.74285714285714,-11.0857142857143,2.3050000667572,833.60812136159,1416.86641064274,4.22299981117249,166.5,439.5,59.7361224489796,4.75714285714286,12.5571428571429,2.2039999961853,833.60812136159,1416.86641064274,3.98999977111816,227.5,827.5,60.0373469387755,6.5,23.6428571428571,4.04248831071001,0.144577192375183,-0.831250981337813,2.21280008025714,2.59333893185563,0.828801029542023,4.85185889566549,2.59333893185563,0.828801029542024,18.8888897154909,-0.421757895984302,0.458714983152784,4.23464105400992,11.8302641582666,13.6937325141047,23.4730700305475,11.8302641582666,13.6937325141047,0.0567103966779075,33.0687644813352,55.8187656416645,0.15800981188112,5.86597255694234,16.6859470160333,1.72835368015414,0.167599215912638,0.476741343315236,24,23,27,26,37,19,2,2,2,"7"
