"","VP","SessionDuration","Count.ButtonTouchedPerSession","Count.MissedButtonPerSession","MeanPerSession.Count.ButtonTouchedPerInteraction","MeanPerSession.Count.ButtonTouchedPerTask","MeanPerSession.Count.CorrectButtonTouchedPerTask","time_between_touches.mean","difference.touch_buttonCenter_y.mean","touchAccuracy.mean","touchAccuracy_x.mean","swipe_length.sd","swipe_length.median","swipe_speed.median","time_between_touches.median","touchAccuracy.median","touchAccuracy_x.median","touchAccuracy_y.median","touch.duration.mad","swipe_length.mad","swipe_speed.mad","time_between_touches.mad","difference.touch_buttonCenter_x.mad","touchAccuracy_x.mad","touchAccuracy_y.mad","touch.duration.min","swipe_speed.min","time_between_touches.min","difference.touch_buttonCenter_x.min","difference.touch_buttonCenter_y.min","touchAccuracy.min","swipe_length.max","swipe_speed.max","difference.touch_buttonCenter_x.max","difference.touch_buttonCenter_y.max","touchAccuracy.max","touch.duration.skew","swipe_length.skew","swipe_speed.skew","time_between_touches.skew","touchAccuracy.skew","touchAccuracy_x.skew","touchAccuracy_y.skew","swipe_length.kurtosis","swipe_speed.kurtosis","difference.touch_buttonCenter_x.kurtosis","touch.duration.se","swipe_length.se","swipe_speed.se","difference.touch_buttonCenter_x.se","Age","neuro","extra","open","agree","con","source","Gender","Handedness","Condition"
"168",614,60.0750000476837,0.749063669817426,0.0832292966463807,1,1.06,1,0.805387754829562,-2.02040816326531,-0.0261765930862141,0.204081632653061,156.960491631271,442.624276333777,1148.45675504368,0.482000112533569,-0.0142857142857143,0.257142857142857,-0.0285714285714286,0.103781901025772,112.502445511361,136.431821426478,0.203116324424744,12.6021,0.36006,0.38124,0.154000043869019,205.908131026095,0.188999891281128,-38.5,-43,-0.544489795918367,760.868089750122,1745.89204745057,37,46,0.596734693877551,0.034626318423139,-0.230467368104013,-0.389317944503122,2.46787772983794,0.00177933257566034,-0.690308665522965,-0.0234415850941656,-0.0997247127899588,2.67637432451643,0.801759956226813,0.0154349182773082,22.4229273758959,37.1857158528499,2.02419464122851,30,18,25,25,31,35,"new","M","RIGHT","3"
"171",614,59.2349998950958,0.776567908862416,0.0337638221244529,1,1.04166666666667,1,0.883574470560601,5.4468085106383,-0.0257273122014763,0.0635258358662614,158.155144551838,416.873182154957,1248.08903192854,0.373000144958496,-0.00428571428571429,0.0428571428571429,0.142857142857143,0.100816562461853,172.105847837129,236.440659616998,0.118608240365982,14.0847,0.40242,0.4236,0.147000074386597,659.473261846242,0.174000024795532,-31.5,-17.5,-0.385918367346939,753.389839326228,1723.55403332473,46,30.5,0.582040816326531,-0.0305137349913787,0.0739945587317517,-0.208564912328403,1.70108022397957,0.370846191812093,0.23077965414618,-0.0378124393098427,-0.63828117775445,0.0621730586871667,0.271558623619329,0.013195844295445,23.0692988154022,34.8577499508753,2.20229300393266,30,18,25,25,31,35,"new","M","RIGHT","1"
"175",615,68.9350001811981,0.710814533563527,0.0580256762092675,0.981132075471698,1.0377358490566,0.981132075471698,0.98426922926536,-20.6442307692308,-1.63604788069074,0.218681318681319,179.061656683811,401.684442061281,1454.93764259734,0.437999963760376,-0.00673469387755102,0.0857142857142857,-0.242857142857143,0.0815429222345352,186.782623252394,370.343421898069,0.188290338563919,18.5325,0.5295,0.34947,0.0470001697540283,0,0.226999998092651,-191.5,-362,-115.544489795918,800.781649390144,2006.64666585908,391,10.5,34.7826530612245,0.508314897851489,0.110899747485042,-0.999035978022781,3.79894628776721,-5.77831159777682,3.75869653300833,-4.78105367806062,-0.680122349884558,1.54133051057866,25.719317515992,0.0138746038646848,24.8313840247312,52.8665782955033,8.70414659141868,28,27,23,19,27,34,"new","F","RIGHT","5"
"179",615,58.1419999599457,0.859963538138441,0.0687970830510753,1,1.16666666666667,1.05555555555556,0.783018858927601,-9.17924528301887,-0.809819021948402,-0.211320754716981,204.725738050056,436.806593356831,1610.75433223246,0.378000020980835,-0.0414285714285714,0.0428571428571429,-0.371428571428571,0.0919209002494812,190.814936480551,400.903684373269,0.174946845245361,13.3434,0.38124,0.33888,0.0979998111724854,0,0.0280001163482666,-458,-44,-41.6873469387755,826.487900697887,2597.81191086584,31.5,111.5,0.742040816326531,0.0193795941034092,-0.0914359345992007,-0.821687033266962,2.02093519712235,-6.86122564892735,-6.32220425363444,3.37660493031906,-0.739000504500749,0.838505502455144,41.0305878848149,0.0117568627027179,28.1212428333672,69.5919526806865,8.90604031839405,28,27,23,19,27,34,"new","F","RIGHT","1"
"183",615,58.2639999389648,0.755183304374789,0.102979541505653,1,1,1,0.88112245287214,-18.0714285714286,-0.0958184089962516,0.169096209912536,161.284893802127,460.352310736028,1668.03046531154,0.398000001907349,-0.0330612244897959,0.142857142857143,-0.528571428571429,0.0934037462711334,182.448852163214,248.860122060171,0.157155520820618,7.413,0.2118,0.38124,0.13100004196167,702.59024356785,0.13700008392334,-14,-57,-0.663265306122449,801.801877024493,2093.4780486843,37.5,14.5,0.302448979591837,-0.10006398025769,-0.108521029086011,-0.988199888478678,1.93310956539242,-0.617138570930232,0.920776228820476,-0.417064340108228,-0.836911224457109,0.205177186325102,1.04221683703638,0.009808004910984,23.0406991145896,47.0080885941816,1.5111087334575,28,27,23,19,27,34,"new","F","RIGHT","3"
"187",616,58.6760001182556,0.886222644611071,0.102256458993585,1,1.06896551724138,1.06896551724138,0.774280698675858,-4.57894736842105,-0.056655925528106,0.369172932330827,176.961185896389,417.748728304468,1835.96846494474,0.457000017166138,0.000612244897959184,0.357142857142857,-0.0428571428571429,0.0845080840587616,212.877768850625,401.657491196417,0.151225197172165,14.0847,0.40242,0.40242,0.0850000381469727,648.020384654891,0.236000061035156,-18,-38,-0.996734693877551,760.818638047202,2678.93737304506,39.5,19,0.467551020408163,0.154399117398055,-0.171363326136875,-0.311232032935142,2.45131599128412,-1.3403931815064,0.0115265546252332,-0.265505261542364,-0.997306768148645,-0.513867620441023,-0.560890578618498,0.00929222008013362,23.4390816664369,64.0321112373383,1.7356098955517,31,15,28,29,29,34,"new","F","RIGHT","5"
"188",616,57.3220000267029,0.78503890267327,0.104671853689769,1,1.09803921568627,1,0.890159978866577,8.76,-0.312244897959183,0.230857142857143,183.26423447947,422.283935114221,1820.19864399126,0.405499935150146,0.0118367346938776,0.25,-0.0214285714285714,0.0563389583587646,199.64294647904,476.054222930193,0.194220485472679,12.6021,0.36006,0.4236,0.0740001201629639,676.216981601659,0.198999881744385,-284.5,-48,-66.8865306122449,812.856690936354,2734.53888007446,216,290,51.134693877551,1.12100498387176,-0.0153418931533896,-0.380231052027725,1.64095480949534,-1.82758479029546,-2.16801002609008,4.14033639710692,-0.672999745378246,-0.605912062563963,20.5400360539286,0.012202284619535,25.917476589879,77.021150702717,7.47787703148154,31,15,28,29,29,34,"new","F","RIGHT","3"
"193",616,59.0590000152588,0.812746575248455,0.135457762541409,1,1.17857142857143,1.07142857142857,0.787218210913918,7.83636363636364,-2.61156215213358,-0.193246753246753,189.317164875716,427.585371592621,1551.63424164058,0.443000078201294,-0.00551020408163265,0.314285714285714,-0.0285714285714286,0.0785777604103088,205.601358316903,473.927519244812,0.191255323648453,12.6021,0.36006,0.5295,0.00399994850158691,0,0.062999963760376,-340.5,-125,-89.8208163265306,728.186960882986,2555.04119853348,33.5,363,10.3061224489796,0.117625072040655,-0.326990365283622,-0.590852697287118,2.41674631392459,-5.20583929283639,-3.924636144036,3.73505115540315,-0.85717385238899,0.107440040093705,15.2030197546365,0.0130991353080268,25.5275213042278,76.3079979423995,9.49912147759129,31,15,28,29,29,34,"new","F","RIGHT","1"
"197",617,58.1079998016357,0.533489366452558,0.0516280032050862,1,1.17647058823529,1.08823529411765,1.29421213178924,33.1212121212121,8.15157699443414,0.86017316017316,184.125122220798,417.447601502272,1160.24517692113,0.782000064849854,0.00244897959183673,0.0857142857142857,0.0857142857142857,0.0904384077072144,184.992646009023,342.5467575587,0.355824367618561,9.6369,0.27534,0.23298,0.0569999217987061,0,0.240000009536743,-23,-19.5,-0.0881632653061225,897.180305178396,1565.83177982243,320,355.5,92.3428571428571,1.69503706781125,0.104734582110426,-0.93625847753941,1.94082839994882,2.72123678854266,2.67601067784897,2.68270476952974,0.239124348119365,-0.111511476074657,5.42582616234818,0.0245272513953015,32.052069678753,70.7476310661811,16.0351288956666,24,18,23,32,21,42,"new","F","RIGHT","5"
"202",617,58.8710000514984,0.832328310324887,0.0169862920474467,1,1.04,1,0.888061226630697,-0.561224489795918,-0.0145064556434819,0.221282798833819,152.991665648887,428.590713851805,1557.13718457435,0.424999952316284,0,0.157142857142857,-0.0714285714285714,0.0741302827835083,181.83574671024,265.038926520583,0.161603351926804,13.3434,0.38124,0.29652,0.138000011444092,685.417827824815,0.233999967575073,-18,-27,-0.626938775510204,700.524981710146,2230.18909611049,48,27.5,0.718367346938775,0.295040208933818,-0.0484118653197458,-0.266277221757013,1.84253297420939,0.355167653546196,0.484811519088133,0.167232378786423,-1.13186616449299,-0.16541810086073,0.235095697081697,0.0115928541843941,21.8559522355553,47.259695859448,1.94159636355854,24,18,23,32,21,42,"new","F","RIGHT","3"
"207",617,56.4460000991821,0.761790028070085,0.0177160471644206,1,1.04545454545455,1.04545454545455,0.975604645041532,4.38372093023256,-0.0298813478879924,0.00564784053156146,178.798605084773,435.511767923669,1461.45253889591,0.506999969482422,-0.00816326530612245,0.0142857142857143,0.0714285714285714,0.0711645907402039,192.168164671942,335.096846782865,0.185325,8.8956,0.25416,0.27534,0.139999866485596,940.245712949373,0.256999969482422,-40.5,-17.5,-0.298775510204082,848.310821574262,2325.62694768711,32.5,30.5,0.30530612244898,0.662994518913566,0.236015220504395,0.403496527128487,1.95092791603168,-0.206433702730336,-0.49267820093564,0.523125082909115,-0.935555908181858,-0.76315641530862,1.56179819494606,0.0127970194285112,27.2665316528919,54.1673854063413,1.93184964751376,24,18,23,32,21,42,"new","F","RIGHT","1"
"213",618,56.2929999828339,0.728332119668567,0.071056792162787,0.911111111111111,1,0.911111111111111,0.860818169333718,5.60227272727273,0.18958719851577,-0.525649350649351,202.393884029668,414.633562941032,1004.94082650371,0.609499931335449,0.0416326530612245,-0.2,-0.235714285714286,0.110453470945358,215.318214232071,455.676038714225,0.166051183032989,11.8608,0.33888,0.25416,0.0320000648498535,0,0.287000179290771,-635,-28.5,-11.9728571428571,747.880338022066,1740.84838188188,49,344.5,7.77551020408163,0.0761674379680014,-0.314348225087609,-0.626699851050342,1.39744229830498,-1.46299364629189,-5.91647106598811,4.05204411340416,-0.959574549883975,-0.297527124868271,34.9201416980714,0.0233507337701423,30.5120260540506,69.0587360805463,14.5453887873448,22,19,30,36,31,24,"new","M","LEFT","9"
"215",618,59.4539999961853,0.706428499389357,0.168197261759371,0.826923076923077,0.826923076923077,0.826923076923077,0.848470585018981,17.656862745098,-4.23414965986395,-1.11456582633053,213.480324440326,343.265567746024,1082.30544367473,0.515000104904175,-0.0036734693877551,-0.142857142857143,-0.0571428571428571,0.140847042417526,218.755105390789,453.285770397418,0.20756415553093,14.826,0.4236,0.33888,0.0230000019073486,0,0.200000047683716,-571,-49,-89.2624489795918,842.984727026534,2029.31782915587,155.5,310.5,15.5,1.03945636346831,-0.0150939270567106,-0.634202458707071,1.77586193036065,-3.95517359458558,-2.9285486732009,2.69947052409752,-0.817368809043431,-0.412932835417994,8.59546134202694,0.024514260847971,29.8932246645627,74.1029028109818,17.9140020281873,22,19,30,36,31,24,"new","M","LEFT","7"
"217",618,58.9169998168945,0.644975136515751,0.152757269174783,0.829787234042553,0.893617021276596,0.829787234042553,0.941565187081047,29.7934782608696,-4.11186335403727,-0.768012422360248,217.801695120323,345.756685048446,1089.46060183053,0.571499824523926,0.00204081632653061,-0.114285714285714,-0.15,0.129727464652061,244.388394067896,475.746272476468,0.237215597033501,13.3434,0.38124,0.49773,0.0240001678466797,0,0.294999837875366,-717,-58.5,-146.326530612245,824.427377032083,1701.70200889321,844,326,224.607346938776,0.0412253052746097,-0.0829296337208329,-0.742972315617573,1.22237337953429,1.60647096236461,0.303003099181748,1.99826372358987,-0.892391917872431,-0.585486329420431,9.24050819748655,0.022072818115462,32.1131079823929,76.8365776942019,29.5846577975922,22,19,30,36,31,24,"new","M","LEFT","11"
"223",619,58.9930000305176,0.59329072910166,0.0678046547544754,0.974358974358974,0.974358974358974,0.974358974358974,1.19678947172667,-8.85526315789474,-1.70915682062299,0.618421052631579,163.201750586448,445.525136752938,1355.81522398518,0.557500004768372,-0.00561224489795918,0.1,-0.135714285714286,0.0867319996118545,156.87285342436,327.83468169885,0.187548915553093,14.826,0.4236,0.41301,0.057999849319458,0,0.290999889373779,-24,-114,-65.8408163265306,694.088250873043,1836.92459036126,707.5,46.5,1.02489795918367,-0.17915200110189,-0.691995808443682,-1.40492454128267,1.44432409338633,-5.68175998150624,5.54341562689381,-1.89346108733671,0.0638986285287193,3.44055518736352,30.0772527394248,0.0161357425748243,26.4748199111618,57.149717582189,18.6863277154797,28,6,36,42,38,39,"new","M","LEFT","9"
"228",619,59.6510000228882,0.201170139568416,0.519689527218408,0.930232558139535,1.3953488372093,1.3953488372093,0.640476175716945,1.53571428571429,5.57502645502645,0.466666666666667,158.621546869029,215.182221656295,375.292118324353,0.297000050544739,0.186666666666667,-0.666666666666667,-0.1,0.176429337787628,116.64494356368,113.837514532074,0.201633655142784,14.0847,1.87796,1.18608,0.396000146865845,55.352540597738,0.100000143051147,-35.5,-24.5,-6.54222222222222,766.679365836854,843.006317910322,110,50,97.7777777777778,1.45755058148532,1.17866269092086,0.559228737680426,3.97149020571338,3.33749009705172,2.34741909660658,1.57189313909035,1.11404922303715,1.02584044777932,5.18351464178844,0.0437485448263287,24.4758360580601,23.1187139192471,4.87676231584539,28,6,36,42,38,39,"new","M","LEFT","11"
"229",619,59.1900000572205,0.743368811580742,0.0168947457177441,1,1.11111111111111,1,0.926045444878665,-1.06818181818182,-0.013399814471243,0.0746753246753247,176.000844059266,348.700955153639,1245.40518049362,0.532500028610229,-0.00408163265306122,0.0785714285714286,-0.05,0.103782077765465,215.966336100903,460.53103393832,0.252041936373711,10.00755,0.28593,0.3177,0.0839998722076416,529.488542502845,0.167999982833862,-20,-25.5,-0.801428571428571,811.437767176263,2149.61234195417,38.5,28,0.212244897959184,0.539142601224698,0.265644307836054,0.302966075680107,2.70145453777891,-2.99175608044153,0.387885322916131,0.444322057663761,-0.865396540813576,-0.74918004019555,0.707776786979368,0.0182157728670009,26.5331255695653,61.4877503240352,1.76259164039597,28,6,36,42,38,39,"new","M","LEFT","7"
"237",620,59.0549998283386,0.711201424470169,0.203200406991477,1,1.22222222222222,1.16666666666667,0.782588234134749,-6.67647058823529,-2.03113645458183,0.557983193277311,164.682525319291,380.510840844252,1059.29751691643,0.569999933242798,-0.0118367346938776,0.314285714285714,-0.1,0.115642548322678,128.274840713445,382.060777052184,0.257972790241241,14.0847,0.40242,0.55068,0.00500011444091797,0,0.0190000534057617,-39.5,-351,-68.1942857142857,861.188132756136,1892.72148826225,238,297,0.342857142857143,-0.668569498590757,0.179857669998217,-0.500564927509027,2.82695946537824,-5.86623376291802,3.76969188444196,-0.805143004930458,0.929550175736419,0.593872333721363,14.8667595029926,0.0164449232514875,23.0601660392041,53.2523887533196,6.47610103841395,20,7,26,33,32,38,"new","M","RIGHT","3"
"239",620,59.2650001049042,0.759301441328712,0.0506200960885808,1,1.04166666666667,1,0.875191490700904,-3,-0.0693443334780721,0.38693009118541,162.638650561216,359.005570987415,1158.50324192994,0.509999990463257,-0.0142857142857143,0.371428571428571,-0.1,0.0874734226226807,183.158901445235,272.06003722195,0.124538564014435,11.8608,0.33888,0.36006,0.157999992370605,290.814552985238,0.223999977111816,-11.5,-31,-1.06285714285714,793.537018670207,1815.87502471836,42.5,37,0.362448979591837,-0.0379330228096223,0.475166124085053,-0.110573082526753,2.08116077247385,-1.90787197121224,0.239462862578157,0.261539661177682,-0.486011871925712,0.270785356936345,-0.073705299386722,0.0126380241787481,23.7232853813407,45.5052800864606,1.75248137725375,20,7,26,33,32,38,"new","M","RIGHT","1"
"242",620,59.0810000896454,0.846295762159298,0.016925915243186,1,1.11764705882353,1.05882352941176,0.901020390646798,5.60204081632653,-4.1851062057476,0.199708454810496,208.115383602972,403.833195762805,1433.23902725689,0.450000047683716,-0.0220408163265306,0.342857142857143,-0.2,0.115643255281448,246.413849412689,393.880539370744,0.154190182256699,14.826,0.4236,0.33888,0.0269999504089355,0,0.194999933242798,-547,-31,-215.227755102041,835.380901146297,2566.89360727208,410.5,482,11.3934693877551,0.412395313692128,0.0595394063603289,-0.373371411346914,1.72448458093561,-6.54708905229362,-2.14607213546464,6.153060811554,-1.03846815409568,1.6769802984426,21.9003626593913,0.0176948342337889,29.7307690861388,59.5070189842832,14.2472957348381,20,7,26,33,32,38,"new","M","RIGHT","5"
"247",621,57.8050000667572,0.657382578602456,0.0172995415421699,1,1,1,1.10607895098234,-5.22368421052632,-0.0317454350161117,0.238721804511278,145.782243597292,379.523857444829,1082.99972094327,0.618499994277954,-0.00714285714285714,0.192857142857143,-0.157142857142857,0.0815430989742279,154.758576030281,237.923602172749,0.275763584446907,9.6369,0.27534,0.26475,0.115000009536743,335.866990364176,0.322999954223633,-12,-24.5,-0.36734693877551,651.355701594758,1612.26641303518,36,12.5,0.193877551020408,0.691046992818128,-0.244714924189774,-0.593161070829962,1.9190903493973,-1.28401884887231,0.68099242298212,-0.0173097970176261,-0.461421383888341,0.250922792707733,-0.145367297399679,0.01594576086323,23.6490027319837,48.7620032345713,1.81828353464279,31,13,35,37,37,40,"new","F","RIGHT","5"
"253",621,58.9289999008179,0.814539531992529,0.0339391471663554,1,1.06,1,0.850306131401841,-10.4387755102041,0.184748021657643,0.105830903790087,185.510105220553,392.429611522882,1355.12265725768,0.434999942779541,-0.0375510204081633,0.185714285714286,-0.271428571428571,0.0756124218463898,120.019983087805,257.057036631163,0.198668493318558,10.3782,0.29652,0.29652,0.172000169754028,766.995773613507,0.212999820709229,-184.5,-81,-0.63,891.140000224432,1997.44568238892,36.5,14,12.1995918367347,0.532045336272438,0.819847075813672,0.334259835244429,2.24604896189195,6.51789623259066,-4.78211726385499,-2.27992507627947,-0.0716706660912441,-0.162104477689217,27.0206080291785,0.0123683431051719,26.5014436029361,42.1358208701404,4.34600250208861,31,13,35,37,37,40,"new","F","RIGHT","1"
"255",621,56.4089999198914,0.850928044605767,0.0177276675959535,1,1.04081632653061,1,0.861208324631055,-7.35416666666667,-0.0716156462585034,0.225297619047619,153.789547564368,411.938567836357,1507.95777500048,0.373000025749207,-0.0131632653061224,0.257142857142857,-0.242857142857143,0.0533736197948456,152.529283796183,362.924697290643,0.108229908871651,11.8608,0.33888,0.38124,0.0420000553131104,0,0.211999893188477,-14,-48,-1.01877551020408,701.681017272094,1976.56613963968,30.5,22,0.24,-0.797155076027563,-0.404533241962633,-1.30543830940632,1.73243431794136,-2.09154618826194,-0.0631562337202827,-0.127491397847411,-0.266308750113587,3.0472163401283,-0.702507061671581,0.0101549614110746,22.1976091712096,53.3364283065837,1.5714541013851,31,13,35,37,37,40,"new","F","RIGHT","3"
"257",622,59.9349999427795,0.667389672781986,0.0834237090977483,0.977777777777778,1.24444444444444,1.24444444444444,0.938659088178114,12.4431818181818,2.31229128014842,0.499025974025974,166.80449490018,366.73173112738,1100.9958508151,0.475500106811523,0.00387755102040816,0.185714285714286,0.0857142857142857,0.0948865922927856,129.012740448277,408.480509883088,0.194220308732986,11.49015,0.32829,0.46596,0.0220000743865967,0,0.0210001468658447,-18,-54,-0.462857142857143,756.025297195801,1857.55680493752,255.5,349,72.7914285714286,0.225435425082598,0.105896422150087,-0.438063143145653,2.34588823809691,5.50627144586447,3.3204456958673,4.15023526216219,0.162730228489628,-0.400975642447719,10.5473572497832,0.020498746848672,25.146723769484,63.6257749299323,7.86061175471542,18,16,27,42,27,20,"new","M","RIGHT","1"
"261",622,58.0159997940063,0.775648099830712,0.189602868847507,0.875,0.964285714285714,0.875,0.734545438939875,-4.44545454545455,-2.66433024118738,0.736363636363636,203.42441833468,406.172992701386,1317.62545548312,0.473000049591064,-0.0151020408163265,0.0857142857142857,-0.0714285714285714,0.0993340699195862,203.115098404625,436.886510658308,0.216459817743301,12.6021,0.36006,0.59304,0.0279998779296875,0,0.184999942779541,-77,-443.5,-132.50693877551,750.586437394122,2246.05883624463,366,214.5,13.5220408163265,-0.120219176791781,-0.451772905797789,-0.858022223524559,2.50802123273707,-5.62394358576013,2.5236787450389,-2.97699351930341,-0.579331679041228,-0.182567544229628,6.22099899300626,0.0170913466959129,27.4297429725812,80.8756479822724,11.0717268018157,18,16,27,42,27,20,"new","M","RIGHT","5"
"264",622,59.4960000514984,0.739545515024784,0.252117789212995,0.813559322033898,0.932203389830508,0.813559322033898,0.7262069069106,11.7327586206897,4.39606263194933,1.90320197044335,223.827153772514,395.541553603148,1260.69335210796,0.453999996185303,0.0106122448979592,0.292857142857143,-0.0714285714285714,0.120831625699997,222.982343115937,373.612279150462,0.196444577765465,17.42055,0.49773,0.45537,0.00600004196166992,0,0.276999950408936,-141.5,-135.5,-49.4387755102041,812.688901117765,2013.37027892077,712.5,239,74.8522448979592,-0.28554298347287,-0.229831196526816,-0.811849148742374,1.90554503223867,1.5723467036207,2.29747608709592,1.69160908802854,-0.984521664495656,-0.638061564990434,4.41261980393007,0.0178055887984341,29.3899451390134,79.1441502648775,22.0158746385773,18,16,27,42,27,20,"new","M","RIGHT","3"
"269",623,58.5520000457764,0.546522748582152,0.0170788358931923,1,1.09090909090909,1.09090909090909,1.35296877473593,-4.671875,-0.108207908163265,-0.0236607142857143,188.544400968316,329.535612026452,936.205751476855,0.649500012397766,0.00163265306122449,0.0214285714285714,-0.164285714285714,0.197927070307732,182.062619457607,278.207655909145,0.277987676739693,8.52495,0.24357,0.24357,0.10699987411499,85.4202609356706,0.0199999809265137,-68.5,-31,-3.85836734693878,887.045658351361,1427.60996079337,15.5,69,0.189795918367347,0.415199084612497,0.512826024796422,-0.549458539779252,1.99171204396966,-5.01698088310293,-2.52467520385368,2.53386915929175,0.404288164743028,-0.358097838671727,8.48634835287299,0.0285542767176194,33.330256119863,54.9981563854553,2.76084823036488,30,18,32,33,34,32,"new","M","LEFT","9"
"272",623,58.5869998931885,0.716882586180745,0.0341372660086069,1,1.13636363636364,1.09090909090909,0.946441861086114,-6.25581395348837,0.114570479354533,0.150166112956811,169.236300586096,445.966927024864,1170.45646008886,0.476000070571899,-0.00530612244897959,0.114285714285714,-0.185714285714286,0.126021056556702,169.860751076267,383.521061390376,0.114160409259796,14.826,0.4236,0.36006,0.123999834060669,241.327975627184,0.101999998092651,-36,-27,-0.37469387755102,840.554876257345,1958.28796058637,97,73.5,5.82,0.148849729524576,0.0058143448270095,-0.155320083907172,1.93991397807314,5.93390858091956,1.99587370631316,2.86355944380765,-0.421308182569016,-0.531383020717381,9.37254999794533,0.0186013967531384,25.8082938877587,58.7666661878655,2.96838136951421,30,18,32,33,34,32,"new","M","LEFT","7"
"279",623,57.2660000324249,0.646107637674187,0.0698494743431554,1,1.34146341463415,1.17073170731707,1.11222498416901,10.775,10.3097040816327,2.12642857142857,175.717632949908,384.759772085873,1227.14719459246,0.485499978065491,0.0122448979591837,0,-0.235714285714286,0.0874734226226807,233.205784639373,570.900170309547,0.188290161824226,13.71405,0.39183,0.33888,0.0379998683929443,358.432069799309,0.152000188827515,-20.5,-28,-0.121224489795918,640.125378343962,2126.82960149586,801.5,356.5,184.50693877551,0.0836603206681537,-0.0828110316137661,0.0151568789036588,1.68495413426539,3.63970261289228,2.59736659078489,3.9026160585647,-1.29885323825309,-1.07855324617596,4.96974461874697,0.0160486458137136,27.7833972587581,77.8728643122821,36.4501088159186,30,18,32,33,34,32,"new","M","LEFT","11"
"282",624,58.6999998092651,0.596252131409303,0,1,1,1,1.24811763623182,-6.61764705882353,-0.0264645858343337,0.0218487394957983,153.971666402971,421.556275740153,940.610397677895,0.680499911308289,-0.0244897959183673,0.0571428571428571,-0.214285714285714,0.0948862388134003,194.223998842175,201.126915637731,0.174205422234535,13.3434,0.38124,0.23298,0.181999921798706,470.59712987314,0.367000102996826,-26,-31,-0.260408163265306,620.249143489937,1332.41092414793,25,19.5,0.328979591836735,0.191971561583528,-0.276694162123877,-0.352900018233741,2.22768065268479,0.492754326003621,-0.0917205278158117,0.239293744006676,-1.2326461685374,-0.589565596860393,-0.705871345972026,0.0194517159123519,26.4059229401439,36.7473238183095,2.08906363024468,31,14,30,40,25,35,"new","F","RIGHT","1"
"283",624,57.5709998607635,0.590575117372107,0,1,1.17647058823529,1,1.13333333622326,-10.5151515151515,0.0114162028447743,-0.0203463203463203,173.953780570074,470.783655196312,1010.14104660778,0.715999841690063,0,0.0285714285714286,-0.242857142857143,0.142329888439178,198.790940368338,310.374592740809,0.207563802051544,14.826,0.4236,0.4236,0.241000175476074,499.507613909171,0.39300012588501,-30,-28,-0.39265306122449,804.10089541052,1353.75633625067,26,10,0.587755102040816,0.749513793246422,0.0998369648526626,-0.242326788298603,2.51574094303487,0.657861835992446,0.0660907017638362,-0.0495574591579931,-0.916954074741779,-1.14244165986257,-0.762919150307298,0.0257790182832088,30.2814663662704,41.810816138464,2.38206985041752,31,14,30,40,25,35,"new","F","RIGHT","3"
"289",624,59.2890000343323,0.590328728427409,0.033733070195852,1,1.05405405405405,1,1.13838889863756,-7.94444444444444,-0.0122675736961451,0.0511904761904762,170.771908969602,424.025052423776,980.392841949932,0.564500093460083,0.00142857142857143,0.0785714285714286,-0.228571428571429,0.110454001164436,136.748364934148,271.49273392269,0.178653253340721,12.97275,0.37065,0.44478,0.217999935150146,13.2035071353598,0.275000095367432,-31,-43.5,-0.57265306122449,754.925989749989,1471.06055393382,30.5,22.5,0.491632653061225,1.11319063936083,-0.113017390574581,-0.662543884859307,1.98317312633307,-0.228525855896183,-0.308647374722855,-0.157980618719123,-0.26703192543083,0.6885045660559,-0.092295331933729,0.0215568408210554,28.4619848282671,50.3473329799532,2.10803216369547,31,14,30,40,25,35,"new","F","RIGHT","5"
"298",625,59.5320000648499,0.621514478930573,0.0335953772394904,1,1.07692307692308,1.07692307692308,1.0968157931378,-3.65789473684211,-0.104360902255639,0.0191729323308271,150.787827327486,447.758392897803,1044.36245828729,0.551499962806702,-0.0154081632653061,0.0928571428571429,-0.0785714285714286,0.134916542029381,151.242900626543,221.404766467522,0.174946845245361,10.3782,0.29652,0.37065,0.181999921798706,569.642692735049,0.0690000057220459,-68.5,-42.5,-2.68408163265306,777.712189694877,1762.76748672577,23,48,0.451020408163265,0.0579353183087995,-0.0557914068100658,0.444744310666718,1.63605684428784,-4.75006568725515,-2.12764538131286,0.203400117210066,-0.702704138737141,0.0244745049314625,7.15224674382377,0.020251615954015,24.4610156382848,44.6610959520065,2.57174965181642,24,23,27,26,37,19,"new","F","RIGHT","3"
"300",625,56.7309999465942,0.775590066126474,0.0352540939148397,1,1,1,0.917113667184656,-0.727272727272727,0.771660482374768,-0.229545454545455,147.019510217439,396.094122063048,1294.67171488558,0.5,0.0127551020408163,0.15,-0.00714285714285714,0.0889560919046402,146.339345930215,215.547418329297,0.1401056194067,14.0847,0.40242,0.28593,0.0509998798370361,0,0.340000152587891,-471,-86.5,-0.259387755102041,688.817101994426,1733.13442770377,24,35,33.2583673469388,-0.303581103510809,-0.170555125347503,-1.57527826216489,2.31194573244068,6.18364333229314,-5.87282902074494,-2.45487389575144,-0.585231815425508,4.59054836320029,34.528624894572,0.0155287714360515,22.1640251024121,44.9796293535735,10.9492558867432,24,23,27,26,37,19,"new","F","RIGHT","5"
